t, x, y, z
0.050781,-0.41885,0.63253,-0.53869
0.050859,-0.95193,0.38966,-0.49781
0.050937,-1.3404,0.40079,0.079054
0.051016,-1.5188,0.98897,-0.12134
0.051094,-1.0705,1.7277,-0.46927
0.051172,-0.36253,2.238,-0.70588
0.05125,0.32932,2.1654,-0.56704
0.051328,0.52138,1.8139,-0.67912
0.051406,0.64656,1.3087,-0.55207
0.051484,0.65143,1.1142,-0.70952
0.051562,0.48471,1.165,-1.1632
0.051641,0.16101,1.3598,-1.1774
0.051719,-0.04369,1.4367,-0.83367
0.051797,-0.0030873,1.2782,-0.8014
0.051875,0.28684,0.66621,-0.77267
0.051953,0.7171,-0.24661,-0.66368
0.052031,1.1639,-1.086,-0.59501
0.052109,1.5476,-1.7907,-0.76538
0.052187,1.7484,-2.3308,-1.0213
0.052266,1.5281,-2.7983,-1.2391
0.052344,0.89607,-3.2229,-0.98448
0.052422,0.35654,-3.4916,-0.64376
0.0525,0.058659,-3.4301,-0.78961
0.052578,-0.091778,-3.4217,-1.0306
0.052656,-0.093743,-3.6995,-1.0444
0.052734,0.13668,-4.2258,-0.68099
0.052813,0.58772,-4.6027,-0.74077
0.052891,1.136,-4.8121,-1.1526
0.052969,1.4511,-4.7823,-1.2319
0.053047,1.4544,-4.5952,-0.74629
0.053125,1.2808,-4.4071,-0.17252
0.053203,1.2034,-4.3518,-0.09262
0.053281,1.0314,-4.2769,-0.79906
0.053359,0.8188,-4.3494,-0.86408
0.053438,0.49341,-4.2772,-0.49229
0.053516,0.21892,-3.813,-0.29049
0.053594,0.1191,-2.9791,-0.40809
0.053672,0.052485,-2.1474,-0.69399
0.05375,0.0029938,-1.5554,-0.43279
0.053828,0.0076715,-1.3937,0.050333
0.053906,0.062495,-1.5346,0.14716
0.053984,-0.039574,-1.7228,-0.17897
0.054063,-0.1364,-2.2106,-0.06605
0.054141,-0.2367,-2.7665,0.37703
0.054219,-0.32501,-3.0796,0.48406
0.054297,-0.41211,-2.775,0.0049584
0.054375,-0.24699,-2.2868,-0.20049
0.054453,-0.19768,-1.8736,0.35813
0.054531,-0.21069,-1.3934,0.75003
0.054609,-0.1104,-0.82104,0.5096
0.054688,-0.16063,-0.42203,0.34279
0.054766,-0.50267,-0.40163,0.23249
0.054844,-0.98392,-0.51006,0.19927
0.054922,-1.5191,-0.58968,0.15455
0.055,-2.1246,-0.44027,0.15624
0.055078,-2.017,0.11507,0.42493
0.055156,-1.3856,0.94014,0.24521
0.055234,-0.86558,1.5828,0.050052
0.055312,-0.19609,1.5906,0.27225
0.055391,0.33184,1.1103,0.78194
0.055469,0.61241,0.72824,0.70298
0.055547,0.67491,0.74816,0.055478
0.055625,0.45926,0.90412,-0.22042
0.055703,-0.024792,0.93574,0.34223
0.055781,-0.73694,0.90562,0.78409
0.055859,-1.3621,0.77202,0.55469
0.055937,-1.5306,0.49388,0.48452
0.056016,-1.18,0.23782,0.62252
0.056094,-0.84322,0.29086,0.5851
0.056172,-0.45674,0.55188,0.41239
0.05625,-0.24259,0.72599,0.51165
0.056328,-0.12368,0.61288,0.87961
0.056406,-0.055572,0.45533,0.83227
0.056484,-0.25513,0.48705,0.27842
0.056562,-0.86726,0.48106,0.20489
0.056641,-1.3928,0.55039,0.43419
0.056719,-1.6144,0.98215,0.25859
0.056797,-1.7492,1.5678,0.096081
0.056875,-1.5203,2.1921,-0.092807
0.056953,-0.98027,2.5252,-0.019179
0.057031,-0.55338,2.6533,0.16821
0.057109,-0.11395,2.6502,-0.021986
0.057188,0.070541,2.248,-0.13416
0.057266,0.11582,1.5148,0.16166
0.057344,0.059221,1.0097,0.15006
0.057422,-0.21995,0.85818,-0.32183
0.0575,-0.48948,0.69802,-0.57041
0.057578,-0.61868,0.48555,-0.10347
0.057656,-0.74854,0.43064,0.2439
0.057734,-0.66003,0.64825,0.13079
0.057813,-0.22743,0.80093,0.045094
0.057891,0.17645,0.93911,-0.052859
0.057969,0.66022,0.91525,0.090094
0.058047,0.77642,0.76996,0.24474
0.058125,0.69203,0.59314,0.30555
0.058203,0.73422,0.50005,0.34475
0.058281,0.75443,0.78549,0.15652
0.058359,0.53542,0.99917,-0.077651
0.058438,0.30873,0.91254,0.40734
0.058516,0.034896,0.63346,0.82853
0.058594,-0.2105,0.4268,0.8072
0.058672,-0.064273,0.34026,0.54178
0.05875,0.18468,0.3354,0.37581
0.058828,0.28927,0.28824,0.73516
0.058906,0.4515,0.40219,1.024
0.058984,0.69072,0.51418,0.7738
0.059062,0.6823,0.31566,0.68763
0.059141,0.57939,-0.0087007,0.89692
0.059219,0.49678,0.013753,0.62776
0.059297,0.2802,0.45739,0.024044
0.059375,-0.020956,1.0088,-0.16578
0.059453,-0.18749,1.3791,0.36515
0.059531,-0.13313,1.641,0.76323
0.059609,-0.050801,1.5617,0.48172
0.059687,0.14903,1.01,0.34269
0.059766,0.28731,0.29049,0.34924
0.059844,0.1931,-0.2177,0.69044
0.059922,0.10272,-0.19843,0.78877
0.06,0.10329,0.095988,0.20816
0.060078,0.10684,0.28871,-0.094585
0.060156,-0.0036487,0.066986,0.37207
0.060234,-0.14015,-0.072131,0.59885
0.060312,-0.23099,-0.16007,0.51427
0.060391,-0.35065,-0.027131,0.12003
0.060469,-0.2032,0.29217,-0.55796
0.060547,-0.32436,0.60474,-0.69867
0.060625,-0.57097,0.75443,-0.16718
0.060703,-0.44411,0.85425,0.064647
0.060781,-0.4051,0.89561,-0.27318
0.060859,-0.20919,0.63477,-0.47461
0.060938,0.21696,0.39883,-0.12789
0.061016,0.57031,0.39097,-0.22753
0.061094,0.55095,0.5095,-0.70915
0.061172,0.38311,0.61569,-0.85051
0.06125,0.35738,0.66153,-0.51689
0.061328,0.44617,0.76818,-0.16887
0.061406,0.46104,0.87381,-0.225
0.061484,0.62317,0.86006,-0.10993
0.061563,1.2026,0.87914,-0.02264
0.061641,1.8553,1.1043,-0.498
0.061719,1.926,1.3115,-1.5104
0.061797,1.504,1.1948,-1.6863
0.061875,0.43962,0.88859,-1.1997
0.061953,-0.80364,0.569,-0.57331
0.062031,-1.6489,0.51512,-0.51259
0.062109,-2.0921,0.675,-0.95492
0.062188,-1.9616,0.98926,-0.88064
0.062266,-1.0609,1.1868,-0.31238
0.062344,0.18412,1.2643,-0.29255
0.062422,1.292,1.3789,-0.68258
0.0625,2.0105,1.192,-0.45356
0.062578,2.2463,0.87175,0.25597
0.062656,2.0115,0.68876,0.29882
0.062734,1.4496,0.73918,0.15671
0.062812,0.68043,0.84546,0.38835
0.062891,-0.11891,0.95211,0.82376
0.062969,-0.3702,0.92816,1.2363
0.063047,-0.2264,0.86688,0.89168
0.063125,0.041071,0.75621,0.31098
0.063203,0.11891,0.44804,0.49257
0.063281,0.39546,0.22453,1.001
0.063359,0.72159,0.39321,0.68941
0.063437,0.91946,0.94996,-0.20339
0.063516,1.1679,1.3657,-0.21275
0.063594,1.1469,1.5095,0.34092
0.063672,0.78652,1.4584,0.56086
0.06375,0.45103,1.2043,0.20676
0.063828,0.27028,0.81955,0.17673
0.063906,0.06605,0.40687,0.47367
0.063984,0.025634,0.3368,0.25962
0.064062,0.25578,0.39228,-0.084481
0.064141,0.54402,0.48733,-0.21508
0.064219,0.89261,0.37039,0.032838
0.064297,1.3653,0.32211,0.15437
0.064375,1.641,0.42961,-0.27084
0.064453,1.726,0.59483,-0.86791
0.064531,1.7204,0.88915,-1.0357
0.064609,1.3145,1.0977,-1.0996
0.064687,0.50642,1.2363,-0.97859
0.064766,-0.21649,1.0422,-0.91198
0.064844,-0.46216,0.62804,-0.84396
0.064922,-0.34971,0.16092,-0.99047
0.065,-0.14024,-0.25241,-1.4293
0.065078,0.41061,-0.59754,-0.8289
0.065156,1.0634,-0.68716,-0.36627
0.065234,1.6112,-0.68623,-0.24848
0.065312,2.1499,-0.72917,-0.35579
0.065391,2.4559,-0.97934,-0.4922
0.065469,2.2223,-1.4102,-0.40191
0.065547,1.6144,-1.8165,-0.31416
0.065625,0.78409,-2.092,-0.34269
0.065703,-0.005894,-2.1584,-0.76931
0.065781,-0.70924,-2.1221,-0.87353
0.065859,-1.1046,-2.2806,-0.67547
0.065937,-1.1419,-2.4372,-0.47255
0.066016,-0.91965,-2.5982,-0.4965
0.066094,-0.28619,-2.7443,-0.32118
0.066172,0.58051,-2.5442,-0.28347
0.06625,1.2576,-2.1545,-0.64647
0.066328,1.3475,-1.8056,-0.87175
0.066406,0.83685,-1.9567,-0.81094
0.066484,-0.11891,-2.2768,-0.48808
0.066563,-0.87325,-2.5045,-0.18159
0.066641,-1.1442,-2.2214,-0.33512
0.066719,-1.1475,-1.584,-0.67248
0.066797,-0.78063,-0.91422,-0.48499
0.066875,-0.02264,-0.7143,0.19497
0.066953,0.71121,-0.84602,0.17682
0.067031,1.1968,-1.1699,-0.21546
0.067109,1.4062,-1.4758,-0.5719
0.067188,1.1155,-1.5496,-0.32941
0.067266,0.29124,-1.4169,0.021611
0.067344,-0.52709,-1.0428,0.13734
0.067422,-1.1275,-0.75761,0.21976
0.0675,-1.4899,-0.72365,0.017214
0.067578,-1.2019,-1.0307,0.46469
0.067656,-0.65058,-1.1969,0.56854
0.067734,-0.052672,-1.2368,0.51053
0.067813,0.41136,-1.2471,0.42119
0.067891,0.86904,-1.4784,0.78278
0.067969,0.91217,-1.7648,0.89271
0.068047,0.55011,-1.9895,0.51371
0.068125,0.063056,-2.1927,0.4573
0.068203,-0.32258,-2.2748,0.65695
0.068281,-0.68978,-2.1912,0.85033
0.068359,-1.0654,-2.0546,0.55048
0.068438,-1.1084,-2.1503,0.73319
0.068516,-0.99599,-2.4012,0.80467
0.068594,-0.49584,-2.5811,0.86913
0.068672,-0.15184,-2.5522,0.95464
0.06875,0.075219,-2.6699,0.8507
0.068828,0.34382,-2.8427,0.99057
0.068906,0.52382,-2.9766,0.5996
0.068984,0.40416,-2.8135,0.18833
0.069063,0.19852,-2.4949,0.12312
0.069141,-0.1756,-1.9395,0.24933
0.069219,-0.58725,-1.5089,0.45421
0.069297,-0.77754,-1.0866,0.38058
0.069375,-0.7143,-0.98121,0.18674
0.069453,-0.38171,-1.0357,0.10731
0.069531,-0.0077651,-1.1732,0.30602
0.069609,0.1016,-1.4297,0.10759
0.069688,0.23146,-1.7369,0.20835
0.069766,0.35981,-2.0629,0.029189
0.069844,0.14248,-1.9656,-0.20526
0.069922,-0.28506,-1.5418,-0.13444
0.07,-0.63683,-0.68819,0.013753
0.070078,-0.82235,0.54833,0.18655
0.070156,-1.1093,1.6182,0.015343
0.070234,-1.1389,1.9752,0.2685
0.070312,-1.0769,1.7255,0.38498
0.070391,-0.7621,1.2071,0.70457
0.070469,-0.28619,0.67678,0.80785
0.070547,0.02685,0.35869,0.8159
0.070625,0.47723,0.17055,0.87783
0.070703,0.81309,0.18964,0.81618
0.070781,0.74423,0.22378,0.80551
0.070859,0.50838,0.24362,0.56872
0.070937,0.099543,0.43718,0.8783
0.071016,-0.65423,0.88485,0.58032
0.071094,-1.3823,1.3538,0.43241
0.071172,-1.7694,1.8125,0.34185
0.07125,-2.1855,2.001,0.23061
0.071328,-2.4076,1.992,0.5676
0.071406,-2.1129,1.7991,0.55563
0.071484,-1.4338,1.5896,0.53364
0.071562,-0.74208,1.4122,0.31566
0.071641,-0.37366,1.1454,0.72365
0.071719,-0.1031,0.90534,1.1869
0.071797,0.24437,0.92358,1.1841
0.071875,0.080551,1.0375,0.57986
0.071953,-0.37188,0.74741,0.57387
0.072031,-0.92377,0.39574,1.0876
0.072109,-1.4118,0.30462,0.98888
0.072187,-1.7163,0.55273,0.99122
0.072266,-1.4911,0.87792,0.79634
0.072344,-1.0951,1.1141,0.62364
0.072422,-0.8043,1.1055,0.67715
0.0725,-0.453,0.69081,0.71785
0.072578,-0.34971,0.29133,0.62083
0.072656,-0.048462,0.018056,0.43241
0.072734,0.098514,0.12087,0.41323
0.072812,-0.40575,0.30434,0.2293
0.072891,-0.92975,0.44551,0.27187
0.072969,-1.2064,0.44972,0.22659
0.073047,-1.7359,0.35879,0.28413
0.073125,-1.9357,0.31799,0.45328
0.073203,-1.3941,0.63113,0.53439
0.073281,-0.88335,1.2832,0.37338
0.073359,-0.4108,1.6596,0.27459
0.073437,0.092901,1.6373,0.82507
0.073516,0.48321,1.1103,0.78689
0.073594,0.30574,0.315,0.18487
0.073672,-0.20891,-0.35626,-0.17551
0.07375,-0.54122,-0.61859,0.079429
0.073828,-1.1038,-0.33399,0.59707
0.073906,-1.5269,0.11928,0.64347
0.073984,-1.4045,0.4442,0.74985
0.074062,-0.93041,0.42811,0.7854
0.074141,-0.48686,0.1655,0.55731
0.074219,-0.20872,-0.32024,0.55497
0.074297,0.12396,-0.72543,1.0283
0.074375,0.36889,-0.65685,0.77557
0.074453,0.4646,-0.45608,0.0019647
0.074531,0.44448,-0.38928,-0.19609
0.074609,0.11002,-0.55432,0.037516
0.074688,-0.28039,-0.6213,0.54112
0.074766,-0.42194,-0.4123,0.40154
0.074844,-0.32052,0.23389,-0.14118
0.074922,0.01132,1.1457,-0.32632
0.075,0.4761,1.6542,-0.041913
0.075078,0.69381,1.5986,0.4051
0.075156,0.78989,0.7824,0.38012
0.075234,0.88054,-0.3977,0.14333
0.075313,0.67313,-1.4606,-0.026476
0.075391,0.32501,-2.0287,0.11676
0.075469,0.38666,-1.9119,0.34475
0.075547,0.16812,-1.1548,-0.29096
0.075625,-0.31509,-0.49697,-0.64385
0.075703,-0.24717,-0.29648,0.0071102
0.075781,0.2976,-0.331,0.40538
0.075859,0.5676,-0.21901,-0.45795
0.075938,0.93247,0.09262,-1.0479
0.076016,1.2141,0.4587,-0.85528
0.076094,1.0478,0.88822,-0.61438
0.076172,0.57855,1.2003,-0.87755
0.07625,0.30883,1.2062,-1.2604
0.076328,0.11442,1.1364,-1.2568
0.076406,-0.072693,0.95361,-1.0777
0.076484,-0.076903,0.80102,-0.66611
0.076563,0.12218,0.9537,-0.58874
0.076641,0.67762,1.2545,-0.61952
0.076719,1.1398,1.625,-1.0349
0.076797,1.3249,1.7031,-0.98776
0.076875,1.0434,1.7185,-0.8042
0.076953,0.73478,1.5529,-0.64853
0.077031,0.45253,1.5506,-0.68249
0.077109,0.25625,1.6945,-1.1001
0.077188,-0.034896,1.9143,-1.3856
0.077266,-0.31117,1.8797,-1.2954
0.077344,-0.57555,1.9283,-1.187
0.077422,-0.62907,2.1826,-1.235
0.0775,-0.70588,2.5423,-1.4388
0.077578,-0.78315,2.8247,-1.2651
0.077656,-0.47564,2.7629,-0.5632
0.077734,0.095427,2.6561,-0.25615
0.077813,0.67641,2.5298,-0.58229
0.077891,0.9901,2.2376,-0.71027
0.077969,1.3406,1.9014,-0.29395
0.078047,1.4091,1.7993,-0.12134
0.078125,1.0983,1.817,-0.74807
0.078203,0.45103,1.8257,-1.2582
0.078281,-0.21742,1.6874,-0.83732
0.078359,-0.70129,1.6332,-0.32688
0.078437,-0.79401,1.7811,-0.47171
0.078516,-0.50613,1.8923,-0.9335
0.078594,0.16784,1.6661,-0.98037
0.078672,0.71168,1.2359,-0.87456
0.07875,1.0238,0.43101,-0.66293
0.078828,1.3328,-0.34634,-0.56564
0.078906,1.5385,-0.97812,-0.68894
0.078984,1.4255,-1.5103,-0.68539
0.079062,1.3902,-1.9387,-0.31828
0.079141,1.2648,-2.1279,-0.48799
0.079219,1.055,-2.2501,-0.76884
0.079297,0.765,-2.3713,-1.0724
0.079375,0.49042,-2.4694,-1.2509
0.079453,0.32941,-2.5956,-1.1436
0.079531,0.11694,-2.5914,-1.1837
0.079609,0.065582,-2.6172,-0.80009
0.079687,0.34035,-2.5615,-0.15624
0.079766,1.0398,-2.6217,-0.090842
0.079844,1.6803,-2.9533,-0.60858
0.079922,2.2182,-3.6395,-0.87353
0.08,2.3137,-4.4055,-0.72496
0.080078,1.8391,-4.7854,-0.70756
0.080156,1.0724,-4.4942,-0.99506
0.080234,0.47882,-3.6544,-1.0745
0.080312,0.00046778,-2.6742,-0.65115
0.080391,-0.26336,-1.8371,-0.36197
0.080469,-0.24165,-1.2965,-0.58687
0.080547,0.0058004,-1.4437,-0.61513
0.080625,0.34662,-2.1371,-0.42446
0.080703,0.6169,-2.9712,-0.22622
0.080781,0.7404,-3.4074,-0.45599
0.080859,0.79578,-3.3942,-0.65695
0.080937,0.55216,-3.0436,-0.5066
0.081016,0.16073,-2.5728,0.027786
0.081094,-0.32894,-1.9979,0.2875
0.081172,-0.75022,-1.3034,-0.071102
0.08125,-0.90477,-0.84022,-0.32595
0.081328,-0.89112,-0.50202,-0.0096362
0.081406,-0.70887,0.019272,0.45814
0.081484,-0.37254,0.71037,0.55254
0.081562,0.20479,1.2324,0.62224
0.081641,0.70316,1.4048,0.47199
0.081719,0.91712,1.0321,0.71327
0.081797,0.8521,0.46862,0.87811
0.081875,0.49818,0.024231,0.62953
0.081953,-0.23192,-0.12714,0.25269
0.082031,-0.96755,0.1104,0.32726
0.082109,-1.6152,0.6634,0.8783
0.082188,-1.8805,1.6217,1.3305
0.082266,-1.3624,2.5874,1.4581
0.082344,-0.6895,3.1537,1.2007
0.082422,0.0079522,2.8185,1.2591
0.0825,0.65161,1.7885,1.5585
0.082578,0.92302,0.72842,1.5115
0.082656,0.66116,-0.098514,1.0871
0.082734,0.18842,-0.4398,0.90693
0.082813,-0.44261,-0.34064,0.77688
0.082891,-1.1004,0.066611,0.70503
0.082969,-1.5673,0.43859,0.7752
0.083047,-1.5372,0.63955,0.85547
0.083125,-0.83405,0.82497,0.73104
0.083203,-0.12967,1.0067,0.23015
0.083281,0.51137,1.1059,-0.064179
0.083359,0.91207,1.0389,-0.16905
0.083438,0.74274,0.92105,-0.14585
0.083516,0.34279,0.77866,-0.45898
0.083594,-0.13322,0.64001,-0.84247
0.083672,-0.51577,0.5618,-0.63328
0.08375,-0.65283,0.50567,-0.31884
0.083828,-0.67079,0.29966,0.16597
0.083906,-0.33062,-0.068483,0.043597
0.083984,0.22594,-0.57331,0.026476
0.084063,0.77567,-0.92882,-0.10983
0.084141,1.0639,-0.95024,-0.34466
0.084219,0.95717,-0.93499,0.055198
0.084297,0.73245,-0.91909,0.32333
0.084375,0.51437,-0.93584,0.39948
0.084453,0.37684,-1.0888,0.54515
0.084531,0.26514,-1.4107,0.73628
0.084609,0.49931,-1.6091,0.69643
0.084688,0.72908,-1.4437,0.14754
0.084766,0.51989,-1.2027,0.019553
0.084844,0.39621,-1.0383,0.82207
0.084922,0.14866,-0.6852,1.0589
0.085,0.036674,-0.29498,0.79419
0.085078,0.20825,0.057724,0.55198
0.085156,0.10815,0.18271,0.56685
0.085234,0.17298,0.23473,1.0854
0.085313,0.24773,0.47077,1.0074
0.085391,0.30162,0.60212,0.38283
0.085469,0.39321,0.36374,-0.043129
0.085547,-0.048649,-0.3411,0.35093
0.085625,-0.56489,-1.111,1.0649
0.085703,-0.59155,-1.3982,1.1051
0.085781,-0.34035,-1.2221,0.78633
0.085859,0.27468,-0.81253,0.55787
0.085938,0.84948,-0.53757,0.83077
0.086016,1.1961,-0.56395,1.0605
0.086094,1.3714,-0.92807,0.99973
0.086172,1.2308,-1.5179,0.72917
0.08625,0.82684,-2.048,0.47667
0.086328,0.34522,-2.0571,0.4326
0.086406,0.13566,-1.5179,0.20573
0.086484,-0.15848,-0.72374,-0.092339
0.086562,-0.48078,-0.19067,0.058004
0.086641,-0.43812,0.011694,0.43007
0.086719,-0.34531,0.061092,0.15932
0.086797,-0.10759,0.031715,-0.30742
0.086875,0.13397,0.19375,-0.45384
0.086953,0.090842,0.54243,-0.19572
0.087031,-0.15558,0.96755,0.2671
0.087109,-0.17981,1.2391,0.40107
0.087187,0.1335,1.3594,0.28619
0.087266,0.47274,1.4088,0.0093555
0.087344,0.48106,1.2805,0.2395
0.087422,0.30696,1.1751,0.65835
0.0875,0.25896,1.1666,0.61213
0.087578,0.14361,1.2772,0.019272
0.087656,-0.13584,1.2484,-0.48247
0.087734,-0.50483,1.1535,-0.24259
0.087812,-1.0869,1.1128,0.010385
0.087891,-1.614,0.98018,0.1103
0.087969,-1.6283,0.92807,0.0842
0.088047,-1.4771,0.75471,-0.049678
0.088125,-1.2681,0.4819,-0.10796
0.088203,-0.71851,0.27028,-0.40397
0.088281,-0.40809,0.37647,-0.82694
0.088359,-0.090468,0.81225,-0.72945
0.088437,0.084013,1.697,-0.62214
0.088516,-0.088878,2.7398,-0.60699
0.088594,-0.32108,3.3325,-0.20601
0.088672,-0.60577,3.414,-0.16063
0.08875,-0.76594,3.1731,-0.58388
0.088828,-0.91151,2.7029,-0.80289
0.088906,-0.88335,2.0653,-0.42212
0.088984,-0.75902,1.5518,-0.1873
0.089062,-0.38489,1.3247,-0.33175
0.089141,0.27627,1.1942,-0.64469
0.089219,0.67266,1.0716,-0.67201
0.089297,0.93275,0.93359,-0.30069
0.089375,1.1218,0.96633,-0.12873
0.089453,1.0772,1.1304,-0.46422
0.089531,0.87905,1.2523,-0.8638
0.089609,0.69605,1.1806,-0.60446
0.089687,0.26364,1.1349,-0.36262
0.089766,-0.089252,1.1726,-0.52803
0.089844,-0.19085,1.2279,-0.81973
0.089922,-0.030499,1.3534,-0.9581
0.09,0.18992,1.455,-0.83582
0.090078,0.28806,1.4816,-0.60942
0.090156,0.46244,1.2922,-0.53551
0.090234,0.62766,1.0611,-0.64544
0.090313,0.84013,0.61241,-0.66209
0.090391,1.208,0.26345,-0.70241
0.090469,1.5069,0.31042,-0.85865
0.090547,1.494,0.70906,-1.0332
0.090625,1.3694,1.1189,-0.9233
0.090703,0.88045,1.1958,-0.71991
0.090781,0.28619,0.97363,-0.74564
0.090859,-0.23801,0.60587,-1.0857
0.090938,-1.0068,0.10422,-1.0773
0.091016,-1.3237,-0.19113,-0.66771
0.091094,-1.0706,-0.053327,-0.55871
0.091172,-0.71046,0.34962,-0.69905
0.09125,-0.10909,0.55909,-0.66761
0.091328,0.47498,0.37628,-0.20676
0.091406,1.0994,0.061185,-0.10562
0.091484,1.3293,-0.18589,-0.49163
0.091563,1.0439,-0.43326,-0.67117
0.091641,0.58968,-0.72197,-0.2569
0.091719,0.073535,-0.69549,0.14791
0.091797,-0.44214,-0.23211,-0.079616
0.091875,-0.56779,0.41417,-0.35551
0.091953,-0.37637,0.83274,-0.2235
0.092031,-0.28553,0.82207,-0.04921
0.092109,-0.24474,0.34447,0.27842
0.092188,-0.3121,-0.30761,0.30134
0.092266,-0.28347,-0.94959,0.36066
0.092344,-0.16606,-1.3989,0.65189
0.092422,-0.12798,-1.4656,0.6446
0.0925,-0.24147,-1.2605,0.45795
0.092578,-0.26626,-1.2102,0.61784
0.092656,-0.052485,-1.5128,0.91348
0.092734,0.17448,-1.9026,0.93219
0.092813,0.27477,-2.1423,0.59726
0.092891,0.43634,-2.0447,0.40528
0.092969,0.44551,-1.6999,0.47601
0.093047,0.18917,-1.2419,0.45964
0.093125,-0.06025,-0.83423,0.36159
0.093203,-0.25662,-0.58453,0.21452
0.093281,-0.45384,-0.58809,0.14033
0.093359,-0.58004,-0.85613,0.22697
0.093438,-0.54468,-1.3405,0.41754
0.093516,-0.22977,-1.9875,0.69259
0.093594,0.29526,-2.4196,0.78297
0.093672,0.69961,-2.3699,0.22453
0.09375,0.8913,-2.082,-0.16363
0.093828,0.96895,-1.749,0.10506
0.093906,0.9349,-1.4522,0.50192
0.093984,0.61298,-1.1069,0.63374
0.094062,0.25316,-0.78409,0.25531
0.094141,0.18009,-0.54019,-0.04921
0.094219,0.34428,-0.4064,-0.098514
0.094297,0.27795,-0.36646,-0.029844
0.094375,0.043971,-0.36552,-0.010104
0.094453,-0.11938,-0.4893,-0.12452
0.094531,-0.035551,-0.76762,-0.24334
0.094609,-0.090936,-1.1112,-0.37871
0.094687,-0.44289,-1.4273,-0.30218
0.094766,-0.57686,-1.5488,-0.024044
0.094844,-0.67416,-1.613,0.14118
0.094922,-0.79775,-1.5074,0.075499
0.095,-0.57144,-1.2797,-0.041445
0.095078,-0.347,-1.0395,0.33568
0.095156,-0.040042,-0.82226,0.65274
0.095234,0.14988,-0.68847,0.68773
0.095312,0.29507,-0.66995,0.59473
0.095391,0.55647,-0.67257,0.4094
0.095469,0.93303,-0.63337,0.63234
0.095547,0.87867,-0.33568,0.29919
0.095625,0.35822,0.015343,0.053514
0.095703,-0.23155,0.12303,0.18515
0.095781,-0.85856,-0.052859,0.29863
0.095859,-1.2101,-0.25382,0.53738
0.095937,-1.3492,-0.13743,0.45047
0.096016,-1.368,0.00037422,0.57368
0.096094,-0.90618,0.15137,0.78287
0.096172,-0.30265,0.050707,0.9117
0.09625,0.20554,-0.16606,0.89383
0.096328,0.57219,-0.41342,1.0354
0.096406,0.70457,-0.58575,1.311
0.096484,0.86904,-0.55834,1.2531
0.096562,0.56592,-0.41342,0.86436
0.096641,0.12115,-0.50838,0.948
0.096719,-0.20601,-0.64815,1.2504
0.096797,-0.59417,-0.4922,1.0788
0.096875,-0.96643,-0.086352,0.53037
0.096953,-1.1634,0.20666,0.51072
0.097031,-1.2259,0.36749,0.75041
0.097109,-1.2919,0.54328,0.58201
0.097187,-1.2797,0.71364,0.32118
0.097266,-1.1976,0.82507,0.15895
0.097344,-1.1018,0.87353,0.36767
0.097422,-0.87605,0.81515,0.55404
0.0975,-0.71392,0.72225,0.48088
0.097578,-0.61138,0.50632,0.61288
0.097656,-0.40987,0.011882,1.0386
0.097734,-0.21321,-0.61457,1.2726
0.097813,-0.33661,-1.1272,0.8464
0.097891,-0.44411,-1.5312,0.76135
0.097969,-0.48284,-1.7411,0.93771
0.098047,-0.74246,-1.3804,0.6649
0.098125,-0.96072,-0.61625,0.10862
0.098203,-1.0361,0.17411,-0.055478
0.098281,-1.2172,0.89635,0.20012
0.098359,-1.3103,1.5612,0.19824
0.098438,-1.0798,2.1268,0.15287
0.098516,-0.72197,2.3669,0.043129
0.098594,-0.36767,2.1678,0.15699
0.098672,-0.049023,1.5832,0.3295
0.09875,0.080645,0.75967,0.18262
0.098828,-0.021611,-0.090562,0.020956
0.098906,-0.12181,-0.73946,0.019553
0.098984,-0.29199,-0.88719,0.37871
0.099063,-0.52868,-0.48125,0.37413
0.099141,-0.56143,0.26149,0.097953
0.099219,-0.3963,0.84546,0.27281
0.099297,-0.25831,1.0939,0.68118
0.099375,0.01815,1.1871,0.70896
0.099453,0.3992,1.0495,0.57827
0.099531,0.63824,0.69306,0.4311
0.099609,0.46544,0.22098,0.20096
0.099688,0.076061,-0.26963,0.20049
0.099766,-0.2555,-0.54889,0.25915
0.099844,-0.5516,-0.57144,0.2933
0.099922,-0.7549,-0.35074,0.2714
0.1,-0.5038,-0.1669,0.6097
0.10008,0.077651,0.087194,0.78708
0.10016,0.85706,0.20685,0.66312
0.10023,1.5097,0.13285,0.62813
0.10031,1.846,-0.05183,0.76846
0.10039,1.7678,-0.23698,0.59333
0.10047,1.421,-0.20423,-0.12228
0.10055,0.67397,-0.18823,-0.67697
0.10063,-0.52073,-0.1771,-0.4152
0.1007,-1.4546,0.01104,0.059688
0.10078,-1.9134,0.57845,0.062214
0.10086,-1.7514,1.3407,-0.29807
0.10094,-1.0428,1.8331,-0.52934
0.10102,-0.15324,1.7659,-0.15259
0.10109,0.79531,1.4514,0.25606
0.10117,1.7475,1.2293,0.24418
0.10125,2.4,1.0834,-0.064553
0.10133,2.7203,0.83115,0.11722
0.10141,2.4733,0.60905,0.38535
0.10148,1.7604,0.28927,0.3135
0.10156,0.79148,-0.17747,0.17177
0.10164,0.17326,-0.40014,-0.39508
0.10172,-0.28235,-0.19263,-0.88532
0.1018,-0.67229,0.30162,-0.96521
0.10187,-0.9174,0.96764,-0.66434
0.10195,-0.95006,1.5974,-0.37609
0.10203,-0.64609,1.9538,-0.25868
